ISO3,g_pop_pct,g_agg_A_pct,g_agg_B_pct,g_agg_fitted_pct,oadr_2024,oadr_2050,oadr_2100,pressure_2050_pct,pressure_2100_pct,benefit_shortfall_2050_pct,benefit_shortfall_2100_pct,benefit_shortfall_2100_fitted_vs_B_pct,debt_wedge_pp_per_100pct_debt,doubling_years_A,doubling_years_B,doubling_delay_years,npv_ratio_B_over_A,gdp_2100_ratio_B_over_A
GNQ,1.2791778211179798,2.6966032472401187,2.777921859052699,2.7824933979747333,0.0438154635053195,0.0554089016718542,0.2745703190704561,12.645969536560347,62.665163644137046,3.728420155860257,6.375185525832916,-0.3468340942680781,-0.08131861181257978,47.0,43.0,-4.0,1.0410536503945615,1.0637518552583294
GRC,-0.6193288999982038,1.356029161771115,1.121450626859668,1.4847719482244166,0.3516720629940078,0.6765442479009638,0.6646890948558538,19.23792985263352,18.90082166882786,-9.563996414631326,-16.32916253040535,-24.128131116726337,0.23457853491144695,38.0,44.0,6.0,0.9121859602052339,0.8367083746959466
GRD,-0.607111451629852,0.7022959951260295,0.4196001367811194,0.8963020626336045,0.1281664081843659,0.2620378391973842,0.6328396513928247,20.44512621594621,49.376405281054005,-2.2024847765292566,-19.333664375958502,-30.392193574255266,0.28269585834491007,51.0,68.0,17.0,0.9583142563116437,0.8066633562404151
GTM,0.45001775133341115,1.8199198569236508,1.7952604030646524,1.8010665467577545,0.0861421511978745,0.162527817395136,0.485648199925208,18.867397102934934,56.3775333181128,2.136543894927234,-1.856666088955572,-0.4402947686534264,0.02465945385899844,46.0,45.0,-1.0,1.0139576453600103,0.9814333391104443
GUY,0.08856415564351947,1.5651859588974224,1.5103148329907496,1.5618884121012346,0.1008287525951265,0.1706775761964724,0.3784552313420989,16.92747076638157,37.53445536133622,0.8804561119912346,-4.0844487067420605,-3.843769871474756,0.054871125906672674,44.0,44.0,0.0,0.9995898006195176,0.9591555129325794
HKG,-1.6723485727895657,0.45637856473802346,0.06542217764841186,0.5293376668469385,0.3262944420075326,0.629347549854154,0.6256806860856983,19.287718968857746,19.17533998544953,-9.73253322646478,-25.705023990470078,-29.712469032804368,0.3909563870896116,36.0,43.0,7.0,0.9020772689126775,0.7429497600952993
HND,0.5961209606219345,1.9844420559027176,1.9835397543143916,2.0623312885122336,0.0859098429721532,0.1961927405105937,0.5282059911281375,22.837050298670384,61.48375702413402,2.0252007254353277,-0.06855141348768301,-5.812392286075719,0.0009023015883260349,49.0,47.0,-2.0,1.0145304177920933,0.9993144858651232
HRV,-0.7804624964414061,1.2802975882408918,0.9964731437368448,1.4479043489993852,0.3565992159720564,0.5274804830089617,0.6159045102608546,14.791969790822415,17.271617061242157,-8.164007221675284,-19.40282428313025,-29.04240323348907,0.283824444504047,36.0,42.0,6.0,0.9150246149703545,0.8059717571686974
HTI,0.3319756969097304,1.621747320196834,1.6098517580510803,1.567160717273754,0.0853391512420225,0.1523851525486259,0.3515031147420166,17.85641763842488,41.18896305227492,1.6330582968329121,-0.89998836354096,3.297727513138926,0.011895562145753866,54.0,53.0,-1.0,1.0114181792649137,0.9910001163645904
HUN,-0.34211518103341015,1.7443842334186583,1.5963432546643852,1.8311378211570224,0.3334751665464108,0.48078756874434003,0.5495410818429457,14.417492424504937,16.47922055288829,-5.796783481881718,-10.64126109536968,-16.342898815657037,0.14804097875427308,35.0,40.0,5.0,0.94374134622034,0.8935873890463031
