ISO3,Country,Region,GDP_2024,GDPpc_2024,Pop_2024,GDP_2050,GDPpc_2050,Pop_2050,GDP_2075,GDPpc_2075,Pop_2075,GDP_2100,GDPpc_2100,Pop_2100,g_agg,g_pc,g_pop,identity_residual,GDP_2100_lo,GDP_2100_hi,beta_expansion,beta_contraction,alpha_decadal,rank_agg_2024,rank_pc_2024,rank_agg_2050,rank_pc_2050,rank_agg_2075,rank_pc_2075,rank_agg_2100,rank_pc_2100
PAK,Pakistan,South Asia,409515052040.8539,1629.7863435437462,251269164.0,1274291048421.1602,3426.7682748590696,371863793.0,3065308914162.006,6568.075174957616,466698208.0,6014239223679.719,11769.534148938581,511000618.0,0.035354098431811344,0.02601401858306227,0.009340079848749076,0.0,1319045150894.3225,24072739555673.406,0.9200000000000002,0.9200000000000002,0.2751378034548318,34,138,19,132,16,128,13,124
ITA,Italy,Europe & Central Asia,2065819238301.8225,34811.58465602652,59342867.0,2760291710616.157,53193.93429335843,51891099.0,4006725747022.959,96219.03311582851,41641717.0,5607310583848.87,158502.38730746525,35376821.0,0.013138741242904265,0.019944992516869226,-0.00680625127396496,-8.673617379884035e-19,1517741382484.1724,18024531991241.996,0.9200000000000002,0.9200000000000002,0.22571379021565552,8,28,11,28,12,27,14,27
ESP,Spain,Europe & Central Asia,1412924704033.5063,29490.903607142747,47910526.0,2004726722571.1333,44620.3219469259,44928558.0,3017975680912.246,80170.16828890581,37644622.0,4466556958462.155,134829.36909541243,33127478.000000004,0.015144158449765507,0.01999905503789653,-0.004854896588131024,0.0,1095923893307.5017,15296617389562.262,0.9200000000000002,0.9200000000000002,0.23208998360197328,14,31,16,30,17,29,15,28
KOR,"Korea, Rep.",East Asia & Pacific,1932745548315.1235,37371.144871892204,51717590.0,2736153828378.6772,60610.63080774758,45143134.0,3523192706580.1807,110186.43026470789,31974833.0,4443446985287.08,203372.67106848522,21848791.0,0.010953800886240758,0.02229133203826607,-0.011337531152025314,0.0,1448511233047.1196,12664903538586.85,0.9200000000000002,0.9200000000000002,0.2834336694757407,10,26,12,25,14,24,16,17
BRA,Brazil,Latin America & Caribbean,1991068635861.1792,9391.896406119578,211998573.0,2767957781292.5635,12726.868834556148,217489299.0,3186419535069.2236,16349.340194307944,194895910.0,3808490710431.129,23312.903812377786,163364064.0,0.008533703606751875,0.01196262876253293,-0.0034289251557810554,-4.336808689942018e-19,852822958435.4703,15030151161418.7,0.9200000000000002,0.9200000000000002,0.15307767038669567,9,71,10,74,15,82,17,90
NLD,Netherlands,Europe & Central Asia,932026913987.8931,51129.52468074281,18228742.0,1547487414785.0398,81625.0998450582,18958475.0,2432114133325.375,132240.9395867988,18391537.0,3720735314016.2437,212522.14700086234,17507518.0,0.018214669748080347,0.018745843307298227,-0.0005311735592178839,4.228388472693467e-18,1068855706411.0656,11736776513872.78,0.9200000000000002,0.9200000000000002,0.22770696265015725,17,13,18,13,19,12,18,11
ISR,Israel,Middle East & North Africa,422894187122.11914,45050.94716653123,9387021.0,985257437849.6023,75252.29954852798,13092722.0,2012194765817.0698,120719.74676606905,16668314.999999998,3582551786906.5796,181422.21755293856,19747040.0,0.02811458705280471,0.018329381576377753,0.009785205476426955,0.0,1004669650063.6436,11286845073944.732,0.9200000000000002,0.9200000000000002,0.22005074566032554,32,20,23,16,21,20,19,24
MEX,Mexico,Latin America & Caribbean,1351001972185.5928,10323.946018431547,130861007.0,2147836125192.3887,14420.20714927309,148946274.0,2820910042654.2114,19293.31960913464,146211751.0,3413849247228.004,26210.20925843824,130248836.0,0.012197288781535465,0.012258986159503066,-6.169737796760202e-05,9.0801931945661e-19,845634084856.9253,14719337125787.99,0.9200000000000002,0.9200000000000002,0.1488050560450499,15,68,15,71,18,75,20,82
NGA,Nigeria,Sub-Saharan Africa,526843403945.6085,2264.245254777512,232679478.0,1241395058329.7798,3456.1385823927167,359185556.0,2342257615108.2217,5240.306391733054,446969593.0,3393468246553.7373,7117.952892063356,476747781.0,0.024509268431461534,0.015070772189052924,0.00943849624240861,0.0,705037150161.9745,15664245076995.252,0.9200000000000002,0.9200000000000002,0.13488156826199799,24,129,20,131,20,134,21,137
ARE,United Arab Emirates,Middle East & North Africa,448748613358.5682,40694.96360825816,11027129.0,910156241737.8965,59226.46092049298,15367392.0,1751935104378.1958,85567.57159898288,20474288.0,3368843569376.6826,128905.06722130494,26134299.0,0.026524499476037494,0.015170682630379923,0.01135381684565757,1.734723475976807e-18,783099969225.6246,10459239125934.752,0.9200000000000002,0.9200000000000002,0.20838901975429489,28,24,26,26,23,28,22,29
MYS,Malaysia,East Asia & Pacific,412767397953.5922,11608.391751439758,35557673.0,953895666627.5964,21537.606168476017,44289772.0,1740868051470.18,37558.22265572337,46351183.0,2829925503207.8433,64278.32783473055,44026122.0,0.025330545172541265,0.02251966135980739,0.002810883812733879,-2.168404344971009e-18,756432359672.936,8578089407696.245,0.9200000000000002,0.9200000000000002,0.2632626110949559,33,64,25,56,24,53,23,53
CHE,Switzerland,Europe & Central Asia,818705075197.716,91762.70104113828,8921981.0,1192503918238.6343,127641.73840504485,9342586.0,1808164645750.643,197774.99823907058,9142534.0,2612474425246.4346,286263.08621325233,9126131.0,0.015267489360385113,0.014969807388582241,0.00029768197180287233,-4.87890977618477e-19,730358985603.2688,9915458311479.646,0.9200000000000002,0.9200000000000002,0.22066567436967763,19,3,21,3,22,3,24,3
PHL,Philippines,East Asia & Pacific,441218237452.0684,3808.7384269858544,115843670.0,981538834124.0723,7304.559899848007,134373439.0,1740500331175.4844,13271.364406301103,131147053.0,2608538942881.1523,22837.465821737864,114221909.0,0.02338165696092109,0.023567163320238935,-0.00018550635931784172,-3.06287113727155e-18,620419597713.5865,9380099529732.254,0.9200000000000002,0.9200000000000002,0.25121050021342073,30,113,24,105,25,97,25,93
SWE,Sweden,Europe & Central Asia,581372334803.1775,54810.25639798566,10606999.0,1013582725019.5643,89621.20997942146,11309630.0,1654679922585.545,144863.75905359533,11422318.0,2566617823571.7266,225797.59888466707,11366896.0,0.019538853762902365,0.0186284431691531,0.0009104105937492638,1.6263032587282567e-18,695490184044.222,8770856399166.035,0.9200000000000002,0.9200000000000002,0.22655972643067465,22,12,22,10,26,9,26,10
